,Date,Average Duration,No. of devices,No. of browsers,No. of sites visited,Download GB,Upload GB,E-commerce Visits,Social Media Visits,Peak Bandwidth Time
262,2015-09-20,13.0,101.0,1960.0,201.0,8317.0,7031.0,13971.0,13208.517373246481,12.0
263,2015-09-21,19.0,101.0,2368.0,201.0,9451.0,8371.0,13825.0,12682.469897247624,14.0
264,2015-09-22,20.0,101.0,2363.0,201.0,9268.0,6166.0,13749.0,12996.797721905848,11.0
265,2015-09-23,19.0,101.0,2567.0,201.0,8842.0,8015.0,13937.0,13742.03384225259,11.0
266,2015-09-24,18.0,101.0,2046.0,201.0,8453.0,6348.0,13534.0,13110.742740303775,17.0
267,2015-09-25,16.0,101.0,2319.0,201.0,9143.0,7267.0,13980.0,12914.80450403948,11.0
268,2015-09-26,20.0,101.0,2035.0,201.0,8423.0,6730.0,13099.0,13980.929718161864,15.0
269,2015-09-27,18.0,101.0,2063.0,201.0,8492.0,7946.0,13193.0,13032.232416345858,7.0
270,2015-09-28,14.0,101.0,3199.0,201.0,8292.0,6298.0,13390.0,14208.663922297435,16.0
271,2015-09-29,16.0,101.0,3369.0,201.0,9183.0,7374.0,13975.0,13424.13825834755,14.0
272,2015-09-30,15.0,101.0,2753.0,201.0,8644.0,7838.0,13556.0,14264.957648773667,17.0
273,2015-10-01,10.0,101.0,2432.0,201.0,9465.0,7787.0,13340.0,13164.382877402199,6.0
274,2015-10-02,17.0,101.0,2458.0,201.0,8538.0,8053.0,13109.0,13712.029910076042,17.0
275,2015-10-03,20.0,101.0,1985.0,201.0,8592.0,6270.0,14300.0,13340.16301724671,11.0
276,2015-10-04,21.0,101.0,3366.0,201.0,9179.0,6884.0,13733.0,13092.779819052806,10.0
277,2015-10-05,18.0,101.0,2220.0,201.0,8709.0,6970.0,14103.0,12974.215539574736,21.0
278,2015-10-06,11.0,101.0,3072.0,201.0,9231.0,6352.0,12817.0,14327.053096061027,17.0
279,2015-10-07,15.0,101.0,2357.0,201.0,9177.0,7351.0,13986.0,14153.667447394322,13.0
280,2015-10-08,10.0,101.0,2515.0,201.0,8682.0,7913.0,14202.0,12999.292494642708,16.0
281,2015-10-09,12.0,101.0,2819.0,201.0,8242.0,7680.0,13488.0,13079.79327358963,5.0
282,2015-10-10,16.0,101.0,2897.0,201.0,8735.0,8328.0,13347.0,14029.5794101958,15.0
283,2015-10-11,12.0,101.0,2077.0,201.0,9561.0,6974.0,14094.0,12913.90235565743,10.0
284,2015-10-12,16.0,101.0,2513.0,201.0,8804.0,7637.0,13951.0,13177.498497146487,8.0
285,2015-10-13,16.0,101.0,2208.0,201.0,8605.0,8409.0,13331.0,13915.958898155459,17.0
286,2015-10-14,20.0,101.0,3306.0,201.0,9518.0,6383.0,13967.0,13597.384968583487,14.0
287,2015-10-15,18.0,101.0,3190.0,201.0,9447.0,8612.0,12872.0,13734.46643905301,15.0
288,2015-10-16,20.0,101.0,2949.0,201.0,8934.0,7448.0,13407.0,14073.263285923458,16.0
289,2015-10-17,13.0,101.0,3456.0,201.0,8374.0,8086.0,14052.0,13982.982053538664,9.0
290,2015-10-18,13.0,101.0,2725.0,201.0,9355.0,6484.0,13406.0,13571.432515450175,9.0
291,2015-10-19,18.0,101.0,3296.0,201.0,9438.0,6765.0,13193.0,13758.754878614636,13.0
292,2015-10-20,20.0,101.0,3087.0,201.0,9433.0,7275.0,14205.0,14244.522732322743,12.0
293,2015-10-21,21.0,101.0,3033.0,201.0,8755.0,8047.0,13025.0,13325.548067424923,13.0
294,2015-10-22,17.0,101.0,2779.0,201.0,8358.0,6883.0,13374.0,14263.033287989676,12.0
295,2015-10-23,13.0,101.0,2155.0,201.0,9381.0,8070.0,13516.0,13179.25404498176,7.0
296,2015-10-24,17.0,101.0,2419.0,201.0,9122.0,7072.0,12944.0,14024.858518148765,11.0
297,2015-10-25,19.0,101.0,2149.0,201.0,9650.0,7929.0,12932.0,14426.109585133048,13.0
298,2015-10-26,17.0,101.0,2714.0,201.0,9310.0,7681.0,13307.0,14029.149282401657,13.0
299,2015-10-27,11.0,101.0,2490.0,201.0,9133.0,6773.0,13824.0,13447.511306703569,12.0
300,2015-10-28,13.0,101.0,3284.0,201.0,8768.0,7914.0,13919.0,13677.978841939313,14.0
301,2015-10-29,21.0,101.0,2926.0,201.0,9214.0,7380.0,13425.0,13322.280182853045,3.0
302,2015-10-30,14.0,101.0,2056.0,201.0,9699.0,8016.0,13191.0,13635.811083009383,12.0
303,2015-10-31,16.0,101.0,1932.0,201.0,8390.0,6531.0,14470.0,13137.404556118465,16.0
304,2015-11-01,16.0,101.0,2035.0,201.0,8847.0,6905.0,13466.0,14435.70505236996,8.0
305,2015-11-02,12.0,101.0,1971.0,201.0,9646.0,8038.0,13310.0,13547.595601915,9.0
306,2015-11-03,11.0,101.0,2807.0,201.0,8623.0,7250.0,13531.0,14305.296476031304,19.0
307,2015-11-04,15.0,101.0,3378.0,201.0,8551.0,8331.0,13855.0,13425.519677431212,18.0
308,2015-11-05,21.0,101.0,2178.0,201.0,8330.0,8073.0,13167.0,13239.016101413989,5.0
309,2015-11-06,14.0,101.0,2679.0,201.0,9377.0,8832.0,13270.0,13720.992734994126,12.0
310,2015-11-07,18.0,101.0,2055.0,201.0,8870.0,7637.0,14031.0,14371.981812553204,18.0
311,2015-11-08,11.0,101.0,2814.0,201.0,9675.0,6615.0,14078.0,14387.047208186521,20.0
312,2015-11-09,10.0,101.0,3198.0,201.0,8423.0,7512.0,13810.0,13714.75387934152,19.0
313,2015-11-10,11.0,101.0,3589.0,201.0,9740.0,6881.0,13124.0,13343.139817650102,10.0
314,2015-11-11,11.0,101.0,2929.0,201.0,8488.0,6698.0,13262.0,14370.669231856464,13.0
315,2015-11-12,12.0,101.0,2409.0,201.0,9618.0,6630.0,13642.0,14265.064610310299,6.0
316,2015-11-13,15.0,101.0,3486.0,201.0,8968.0,7896.0,14670.0,13803.422253809738,7.0
317,2015-11-14,18.0,101.0,2239.0,201.0,9426.0,8233.0,14102.0,13901.991649551066,13.0
318,2015-11-15,19.0,101.0,2753.0,201.0,9348.0,6954.0,14105.0,14370.835031007182,18.0
319,2015-11-16,16.0,101.0,3220.0,201.0,9092.0,7704.0,14075.0,14456.843970274938,15.0
320,2015-11-17,19.0,101.0,3594.0,201.0,8865.0,8913.0,13488.0,13962.81341520746,12.0
321,2015-11-18,16.0,101.0,3541.0,201.0,9543.0,7011.0,13113.0,14017.588079967061,13.0
322,2015-11-19,17.0,101.0,3066.0,201.0,8378.0,8015.0,14339.0,14080.686533466349,12.0
323,2015-11-20,15.0,101.0,2387.0,201.0,9268.0,6945.0,13720.0,14218.744701054991,17.0
324,2015-11-21,19.0,101.0,2317.0,201.0,9707.0,8252.0,14686.0,13919.470553358564,16.0
325,2015-11-22,10.0,101.0,3339.0,201.0,9620.0,8969.0,14124.0,13357.553826875623,20.0
326,2015-11-23,18.0,101.0,2024.0,201.0,8521.0,8864.0,14299.0,13376.013610394524,11.0
327,2015-11-24,11.0,101.0,2980.0,201.0,8767.0,7564.0,14374.0,14081.079687298745,12.0
328,2015-11-25,10.0,101.0,2704.0,201.0,8362.0,8314.0,13928.0,14652.940430821318,14.0
329,2015-11-26,10.0,101.0,2506.0,201.0,9630.0,8245.0,13828.0,13959.483754412602,12.0
330,2015-11-27,9.0,101.0,2516.0,201.0,8475.0,8942.0,13842.0,13754.809045233602,12.0
331,2015-11-28,15.0,101.0,2354.0,201.0,9210.0,7339.0,13535.0,14253.105752349418,9.0
332,2015-11-29,13.0,101.0,2738.0,201.0,8577.0,7253.0,13341.0,14023.581925907134,7.0
333,2015-11-30,20.0,101.0,3514.0,201.0,8486.0,8535.0,14756.0,13585.772626854863,9.0
334,2015-12-01,10.0,101.0,3197.0,201.0,9215.0,7970.0,14267.0,14623.161106764368,13.0
335,2015-12-02,13.0,101.0,2585.0,201.0,8842.0,8744.0,13770.0,13871.2581937919,9.0
336,2015-12-03,20.0,101.0,3112.0,201.0,9294.0,8067.0,13383.0,13538.62868549959,16.0
337,2015-12-04,13.0,101.0,2563.0,201.0,9355.0,7130.0,13429.0,14699.794568168672,7.0
338,2015-12-05,19.0,101.0,2858.0,201.0,8756.0,7717.0,14442.0,14045.628166787943,9.0
339,2015-12-06,15.0,101.0,2807.0,201.0,8501.0,8609.0,14374.0,13518.097920042665,13.0
340,2015-12-07,20.0,101.0,3443.0,201.0,8753.0,8502.0,13755.0,14324.901974379207,12.0
341,2015-12-08,19.0,101.0,2399.0,201.0,9510.0,6857.0,13776.0,14798.880070335234,20.0
342,2015-12-09,18.0,101.0,3624.0,201.0,9025.0,8598.0,13433.0,14055.061757387655,17.0
343,2015-12-10,9.0,101.0,2467.0,201.0,9062.0,7158.0,14773.0,13760.797332208316,15.0
344,2015-12-11,20.0,101.0,3506.0,201.0,8959.0,7888.0,14212.0,14123.184603364005,14.0
345,2015-12-12,15.0,101.0,2562.0,201.0,9751.0,8714.0,14001.0,14820.412446851766,14.0
346,2015-12-13,11.0,101.0,2612.0,201.0,8777.0,8729.0,14084.0,14214.450235191985,18.0
347,2015-12-14,19.0,101.0,2303.0,201.0,8500.0,7618.0,13649.0,14246.769371097926,15.0
348,2015-12-15,11.0,101.0,2851.0,201.0,9102.0,7851.0,14370.0,14801.586018925054,16.0
349,2015-12-16,10.0,101.0,3378.0,201.0,9414.0,8518.0,14768.0,14752.936552178184,14.0
350,2015-12-17,17.0,101.0,2052.0,201.0,8812.0,8479.0,14323.0,14712.091000670142,16.0
351,2015-12-18,20.0,101.0,2339.0,201.0,9701.0,8089.0,14461.0,14028.632103189584,9.0
352,2015-12-19,15.0,101.0,2582.0,201.0,8965.0,8943.0,13714.0,13408.682651754865,13.0
353,2015-12-20,13.0,101.0,2272.0,201.0,9828.0,8174.0,14698.0,14215.556988516375,13.0
354,2015-12-21,9.0,101.0,3262.0,201.0,9189.0,7111.0,14306.0,14445.22520002603,14.0
355,2015-12-22,15.0,101.0,2823.0,201.0,9684.0,8924.0,14511.0,14499.307204680275,15.0
356,2015-12-23,19.0,101.0,2199.0,201.0,9014.0,8467.0,14026.0,13501.257593731974,11.0
357,2015-12-24,19.0,101.0,3281.0,201.0,8890.0,7746.0,14075.0,13607.255212186203,14.0
358,2015-12-25,19.0,101.0,2187.0,201.0,8595.0,7994.0,13296.0,13830.823494817509,10.0
359,2015-12-26,10.0,101.0,2614.0,201.0,9554.0,9109.0,13791.0,13889.022887144352,9.0
360,2015-12-27,15.0,101.0,3424.0,201.0,9669.0,8934.0,13991.0,14601.100470181318,17.0
361,2015-12-28,13.0,101.0,2750.0,201.0,9893.0,7302.0,14718.0,14247.61632735396,12.0
362,2015-12-29,12.0,101.0,2526.0,201.0,8526.0,7652.0,14053.0,14380.836383599277,16.0
363,2015-12-30,8.0,101.0,3527.0,201.0,9246.0,9119.0,13876.0,14734.236631053782,11.0
364,2015-12-31,18.0,101.0,2879.0,201.0,8467.0,6983.0,13397.0,13571.10627389597,14.0
365,2016-01-01,16.0,101.0,3685.0,201.0,8668.0,7571.0,13979.0,14680.085775990032,15.0
366,2016-01-02,9.0,101.0,3210.0,201.0,9558.0,8318.0,14089.0,14103.830596334383,18.0
367,2016-01-03,18.0,101.0,2555.0,201.0,9305.0,7563.0,14064.0,14224.049695935713,14.0
368,2016-01-04,17.0,101.0,2096.0,201.0,9486.0,8609.0,13682.0,14248.076652726455,10.0
369,2016-01-05,12.0,101.0,2342.0,201.0,9009.0,8861.0,13331.0,13777.913500260864,15.0
370,2016-01-06,17.0,101.0,2246.0,201.0,9619.0,8586.0,13473.0,13628.641713025398,13.0
371,2016-01-07,14.0,101.0,2182.0,201.0,9468.0,7081.0,13941.0,14011.878903691248,11.0
372,2016-01-08,8.0,101.0,3011.0,201.0,9156.0,8695.0,13848.0,13624.105687567911,15.0
373,2016-01-09,13.0,101.0,3645.0,201.0,9518.0,8168.0,14876.0,14682.737164973947,12.0
374,2016-01-10,13.0,101.0,3706.0,201.0,9834.0,7736.0,13869.0,14293.109584012318,16.0
375,2016-01-11,11.0,101.0,3705.0,201.0,9115.0,7546.0,13783.0,14769.094178597012,21.0
376,2016-01-12,17.0,101.0,2269.0,201.0,8853.0,8497.0,14630.0,13650.089954619038,14.0
377,2016-01-13,16.0,101.0,2714.0,201.0,9769.0,8477.0,13954.0,14539.196994623448,17.0
378,2016-01-14,15.0,101.0,2757.0,201.0,8758.0,8013.0,14684.0,13931.102906884338,13.0
379,2016-01-15,13.0,101.0,2766.0,201.0,9522.0,8879.0,14918.0,13564.378777716387,10.0
380,2016-01-16,13.0,101.0,2425.0,201.0,8750.0,7391.0,13649.0,14257.233608035072,11.0
381,2016-01-17,11.0,101.0,2569.0,201.0,9556.0,8098.0,14814.0,14970.118591969544,15.0
382,2016-01-18,15.0,101.0,3006.0,201.0,9535.0,7761.0,14963.0,14227.795475146959,19.0
383,2016-01-19,16.0,101.0,2548.0,201.0,9794.0,8069.0,14947.0,14575.448811702348,13.0
384,2016-01-20,11.0,101.0,2340.0,201.0,9490.0,7733.0,14589.0,14485.815098680667,13.0
385,2016-01-21,14.0,101.0,3624.0,201.0,8782.0,7452.0,14300.0,13692.873283572117,15.0
386,2016-01-22,9.0,101.0,2781.0,201.0,9980.0,7137.0,14686.0,14524.179568128424,19.0
387,2016-01-23,16.0,101.0,3629.0,201.0,9707.0,8244.0,13485.0,13916.893475119845,10.0
388,2016-01-24,18.0,101.0,2581.0,201.0,9127.0,7462.0,13830.0,14997.318844275496,14.0
389,2016-01-25,14.0,101.0,2995.0,201.0,9341.0,9006.0,14764.0,14684.111799979195,12.0
390,2016-01-26,19.0,101.0,2840.0,201.0,9714.0,8579.0,13539.0,13544.34097195535,9.0
391,2016-01-27,10.0,101.0,3221.0,201.0,9393.0,9160.0,13393.0,14123.4923474826,9.0
392,2016-01-28,8.0,101.0,2162.0,201.0,8874.0,9369.0,13710.0,14494.381499259332,19.0
393,2016-01-29,13.0,101.0,3530.0,201.0,9958.0,8222.0,14078.0,13803.155640339446,16.0
394,2016-01-30,18.0,101.0,2736.0,201.0,9208.0,7327.0,14022.0,13839.42577378411,9.0
395,2016-01-31,17.0,101.0,3429.0,201.0,8660.0,8538.0,13816.0,14319.85524021734,10.0
396,2016-02-01,13.0,101.0,2226.0,201.0,9161.0,9390.0,13656.0,14633.142818650638,12.0
397,2016-02-02,18.0,101.0,2279.0,201.0,9376.0,8332.0,14201.0,13586.911671512311,8.0
398,2016-02-03,10.0,101.0,2545.0,201.0,8640.0,8902.0,13696.0,13731.670927611352,12.0
399,2016-02-04,11.0,101.0,2877.0,201.0,9272.0,8196.0,14952.0,13556.429316750415,16.0
400,2016-02-05,16.0,101.0,2274.0,201.0,9380.0,7539.0,14574.0,14050.189096184493,12.0
401,2016-02-06,16.0,101.0,3044.0,201.0,9699.0,7442.0,14151.0,14444.113503415398,10.0
402,2016-02-07,7.0,101.0,2670.0,201.0,9654.0,7282.0,14459.0,14233.011046002752,18.0
403,2016-02-08,10.0,101.0,3091.0,201.0,10000.0,7975.0,14952.0,14512.431106979791,12.0
404,2016-02-09,14.0,101.0,2867.0,201.0,9208.0,9203.0,14754.0,13630.404360984827,11.0
405,2016-02-10,18.0,101.0,2835.0,201.0,9930.0,7982.0,14199.0,14590.113507821985,15.0
406,2016-02-11,11.0,101.0,3297.0,201.0,9067.0,7752.0,14723.0,13917.596156928026,15.0
407,2016-02-12,8.0,101.0,3624.0,201.0,8906.0,9190.0,13825.0,14777.531470810774,18.0
408,2016-02-13,13.0,101.0,2293.0,201.0,8879.0,8521.0,13817.0,13969.153674026073,17.0
409,2016-02-14,15.0,101.0,3087.0,201.0,9802.0,9160.0,13390.0,14024.089191419405,7.0
410,2016-02-15,10.0,101.0,3766.0,201.0,9895.0,9192.0,14847.0,13995.266685982066,17.0
411,2016-02-16,17.0,101.0,3683.0,201.0,8865.0,8636.0,13959.0,14914.88348180607,9.0
412,2016-02-17,18.0,101.0,3567.0,201.0,8745.0,9012.0,13970.0,14946.676764247773,12.0
413,2016-02-18,16.0,101.0,2703.0,201.0,8530.0,7572.0,14098.0,14590.644307946113,18.0
414,2016-02-19,10.0,101.0,3183.0,201.0,9510.0,7280.0,14090.0,13517.882001519982,18.0
415,2016-02-20,18.0,101.0,3522.0,201.0,9620.0,7605.0,14155.0,14171.934534122172,9.0
416,2016-02-21,18.0,101.0,3523.0,201.0,8558.0,7986.0,14767.0,13548.333679419016,10.0
417,2016-02-22,16.0,101.0,2725.0,201.0,8752.0,7369.0,14218.0,13971.439410196444,15.0
418,2016-02-23,17.0,101.0,3337.0,201.0,9532.0,7349.0,14762.0,13943.270088076382,15.0
419,2016-02-24,10.0,101.0,3757.0,201.0,8632.0,8848.0,13952.0,14895.71972618366,20.0
420,2016-02-25,13.0,101.0,3530.0,201.0,9278.0,8454.0,14696.0,14069.834754298356,14.0
421,2016-02-26,16.0,101.0,2771.0,201.0,9876.0,9258.0,14494.0,13929.93092015389,13.0
422,2016-02-27,18.0,101.0,3681.0,201.0,8856.0,8107.0,14841.0,14673.017912792346,10.0
423,2016-02-28,14.0,101.0,3395.0,201.0,9191.0,7417.0,13935.0,13972.292242942362,14.0
424,2016-02-29,17.0,101.0,2913.0,201.0,9002.0,7342.0,13655.0,13884.897279586618,19.0
425,2016-03-01,15.0,101.0,3512.0,201.0,8579.0,7846.0,14672.0,14862.17825148652,17.0
426,2016-03-02,7.0,101.0,2881.0,201.0,8605.0,9351.0,14333.0,13674.006637954983,17.0
427,2016-03-03,16.0,101.0,3166.0,201.0,9641.0,8727.0,14933.0,14877.80579937323,18.0
428,2016-03-04,11.0,101.0,3773.0,201.0,9299.0,7661.0,14362.0,14881.238400292334,12.0
429,2016-03-05,17.0,101.0,2282.0,201.0,9809.0,7515.0,14342.0,13953.272065762538,15.0
430,2016-03-06,12.0,101.0,2598.0,201.0,8630.0,9261.0,14303.0,14854.76645074433,20.0
431,2016-03-07,8.0,101.0,2331.0,201.0,8923.0,7321.0,14415.0,14913.27902946733,11.0
432,2016-03-08,18.0,101.0,2897.0,201.0,9069.0,8962.0,14659.0,14069.973315309922,15.0
433,2016-03-09,7.0,101.0,2712.0,201.0,9660.0,9497.0,13507.0,13739.039900717144,14.0
434,2016-03-10,14.0,101.0,2585.0,201.0,9793.0,8923.0,14376.0,14802.856264280766,21.0
435,2016-03-11,8.0,101.0,2612.0,201.0,8756.0,9429.0,13461.0,13749.3998325245,8.0
436,2016-03-12,8.0,101.0,3202.0,201.0,9725.0,9488.0,13716.0,14034.28770932123,12.0
437,2016-03-13,14.0,101.0,2578.0,201.0,9659.0,8790.0,14350.0,14772.418012993816,15.0
438,2016-03-14,18.0,101.0,3232.0,201.0,9201.0,9324.0,14771.0,13983.18227633899,10.0
439,2016-03-15,14.0,101.0,3406.0,201.0,8911.0,7651.0,13982.0,14000.451940933464,15.0
440,2016-03-16,15.0,101.0,2913.0,201.0,9564.0,8631.0,13672.0,13908.082595041466,18.0
441,2016-03-17,11.0,101.0,3059.0,201.0,8591.0,7979.0,13505.0,14104.133000493359,19.0
442,2016-03-18,8.0,101.0,2879.0,201.0,9248.0,8503.0,14546.0,14183.488665356866,16.0
443,2016-03-19,9.0,101.0,2324.0,201.0,9244.0,9080.0,14477.0,14823.350089660289,10.0
444,2016-03-20,15.0,101.0,2516.0,201.0,8579.0,7314.0,14246.0,14014.588818916469,16.0
445,2016-03-21,7.0,101.0,2752.0,201.0,9003.0,7669.0,14369.0,14650.104015752597,6.0
446,2016-03-22,12.0,101.0,2540.0,201.0,9158.0,8136.0,14174.0,13915.974066553894,16.0
447,2016-03-23,8.0,101.0,3002.0,201.0,9347.0,8757.0,14033.0,13951.372484088064,9.0
448,2016-03-24,13.0,101.0,2333.0,201.0,9312.0,7402.0,14344.0,14633.277092196387,11.0
449,2016-03-25,13.0,101.0,2294.0,201.0,9830.0,8314.0,14634.0,14678.590576773207,18.0
450,2016-03-26,13.0,101.0,3153.0,201.0,9902.0,7443.0,14780.0,13785.051839423577,8.0
451,2016-03-27,16.0,101.0,3813.0,201.0,9422.0,8837.0,13358.0,14386.914126626012,14.0
452,2016-03-28,17.0,101.0,2994.0,201.0,8803.0,7306.0,13724.0,14224.074987863905,14.0
453,2016-03-29,8.0,101.0,2285.0,201.0,8570.0,9530.0,14906.0,14093.838400517272,16.0
454,2016-03-30,14.0,101.0,3165.0,201.0,8743.0,7978.0,14186.0,14510.205474177885,17.0
455,2016-03-31,14.0,101.0,3476.0,201.0,8912.0,8790.0,14666.0,13665.245308772595,19.0
456,2016-04-01,9.0,101.0,3417.0,201.0,9636.0,9297.0,13307.0,13899.511685965177,11.0
457,2016-04-02,17.0,101.0,3636.0,201.0,9492.0,7897.0,13851.0,13972.683780712607,11.0
458,2016-04-03,12.0,101.0,2525.0,201.0,9873.0,7944.0,13690.0,14861.708302610237,18.0
459,2016-04-04,12.0,101.0,3047.0,201.0,8454.0,7479.0,14553.0,14685.13975386452,14.0
460,2016-04-05,10.0,101.0,3729.0,201.0,9154.0,8864.0,14788.0,14004.425153829869,17.0
461,2016-04-06,10.0,101.0,3661.0,201.0,9770.0,9106.0,13693.0,13383.419459375924,18.0
462,2016-04-07,10.0,101.0,2699.0,201.0,8838.0,8345.0,13636.0,13710.699676148846,11.0
463,2016-04-08,17.0,101.0,2342.0,201.0,9466.0,7525.0,14145.0,13736.049431958729,16.0
464,2016-04-09,8.0,101.0,2225.0,201.0,9097.0,9422.0,14729.0,13574.574732029743,6.0
465,2016-04-10,14.0,101.0,2609.0,201.0,9842.0,7705.0,13414.0,13863.107653992945,13.0
466,2016-04-11,12.0,101.0,2862.0,201.0,8837.0,8089.0,13788.0,14046.623447679132,7.0
467,2016-04-12,6.0,101.0,2837.0,201.0,9189.0,8650.0,14323.0,14484.519380662807,12.0
468,2016-04-13,12.0,101.0,3583.0,201.0,9853.0,8144.0,14219.0,13966.562197609099,12.0
469,2016-04-14,8.0,101.0,3372.0,201.0,9548.0,7772.0,13326.0,14779.334774896119,9.0
470,2016-04-15,7.0,101.0,2884.0,201.0,9703.0,9238.0,13436.0,14014.376273193637,11.0
471,2016-04-16,16.0,101.0,3303.0,201.0,8618.0,8079.0,14110.0,14404.38194352499,16.0
472,2016-04-17,6.0,101.0,2686.0,201.0,9753.0,9126.0,14017.0,13595.715262565482,6.0
473,2016-04-18,17.0,101.0,3279.0,201.0,9013.0,7493.0,13604.0,14663.676205003727,10.0
474,2016-04-19,9.0,101.0,3624.0,201.0,8923.0,9075.0,14465.0,14749.846532703643,20.0
475,2016-04-20,10.0,101.0,3228.0,201.0,9089.0,7712.0,14014.0,14548.847555445704,9.0
476,2016-04-21,7.0,101.0,3602.0,201.0,9555.0,8185.0,14164.0,14382.140008729319,7.0
477,2016-04-22,7.0,101.0,2830.0,201.0,9333.0,7722.0,13723.0,13966.373724598865,17.0
478,2016-04-23,10.0,101.0,3114.0,201.0,8985.0,9488.0,13809.0,14092.261469209267,15.0
479,2016-04-24,13.0,101.0,3290.0,201.0,8972.0,8558.0,14629.0,14254.658246172014,12.0
480,2016-04-25,7.0,101.0,3493.0,201.0,8888.0,9175.0,13170.0,14742.89831530738,15.0
481,2016-04-26,17.0,101.0,2848.0,201.0,9362.0,8220.0,14453.0,13665.502338362163,6.0
482,2016-04-27,7.0,101.0,2237.0,201.0,9039.0,7788.0,14281.0,14700.182775962423,12.0
483,2016-04-28,14.0,101.0,2424.0,201.0,8920.0,8346.0,14744.0,14562.805969834366,12.0
484,2016-04-29,11.0,101.0,3446.0,201.0,9654.0,7862.0,13968.0,14357.680801808778,14.0
485,2016-04-30,14.0,101.0,3775.0,201.0,8662.0,9636.0,13432.0,14616.226695013236,11.0
486,2016-05-01,9.0,101.0,2438.0,201.0,8514.0,9425.0,14489.0,13717.344555571599,9.0
487,2016-05-02,5.0,101.0,2862.0,201.0,9258.0,8887.0,14504.0,14480.645013892627,15.0
488,2016-05-03,11.0,101.0,2837.0,201.0,8413.0,8884.0,14592.0,13661.619795154673,3.0
489,2016-05-04,13.0,101.0,2453.0,201.0,8684.0,7963.0,14015.0,14672.977139087488,14.0
490,2016-05-05,6.0,101.0,3204.0,201.0,9148.0,8854.0,13390.0,13804.174538129104,13.0
491,2016-05-06,13.0,101.0,2862.0,201.0,8519.0,9202.0,13726.0,13879.908199534797,15.0
492,2016-05-07,9.0,101.0,3617.0,201.0,8884.0,8698.0,14666.0,13301.843134437519,8.0
493,2016-05-08,12.0,101.0,2840.0,201.0,8939.0,8726.0,13050.0,14032.732398546043,15.0
494,2016-05-09,8.0,101.0,2500.0,201.0,9203.0,8124.0,13274.0,14631.417994493804,12.0
495,2016-05-10,8.0,101.0,2866.0,201.0,9702.0,7997.0,14614.0,14553.305429919026,14.0
496,2016-05-11,16.0,101.0,2696.0,201.0,8977.0,9084.0,14073.0,14424.274708088706,16.0
497,2016-05-12,15.0,101.0,2582.0,201.0,9224.0,7626.0,13103.0,14239.29558153742,16.0
498,2016-05-13,7.0,101.0,3507.0,201.0,8372.0,7392.0,13270.0,13780.138744667796,11.0
499,2016-05-14,13.0,101.0,3099.0,201.0,8535.0,9647.0,14168.0,14199.307152946027,13.0
500,2016-05-15,15.0,101.0,2895.0,201.0,9155.0,9543.0,13666.0,14215.06486155269,11.0
501,2016-05-16,14.0,101.0,3772.0,201.0,9162.0,7806.0,13473.0,13965.11268358356,11.0
502,2016-05-17,11.0,101.0,3561.0,201.0,8662.0,7978.0,13744.0,13880.34647946884,2.0
503,2016-05-18,7.0,101.0,2621.0,201.0,8588.0,9464.0,14490.0,14507.14051504792,21.0
504,2016-05-19,5.0,101.0,2707.0,201.0,9045.0,8535.0,12910.0,14012.249132054412,17.0
505,2016-05-20,15.0,101.0,3724.0,201.0,9144.0,9354.0,13467.0,14339.242234153036,16.0
506,2016-05-21,6.0,101.0,3417.0,201.0,9511.0,8658.0,12959.0,13736.420428186351,9.0
507,2016-05-22,11.0,101.0,2394.0,201.0,9001.0,8678.0,14301.0,13960.71507648553,13.0
508,2016-05-23,15.0,101.0,3050.0,201.0,8742.0,7624.0,13177.0,14219.702507783017,11.0
509,2016-05-24,5.0,101.0,2309.0,201.0,8902.0,8328.0,13156.0,13257.043447079153,10.0
510,2016-05-25,13.0,101.0,3641.0,201.0,9264.0,9671.0,14462.0,13844.182417895414,16.0
511,2016-05-26,10.0,101.0,2308.0,201.0,9568.0,8992.0,14251.0,13097.103790562556,11.0
512,2016-05-27,7.0,101.0,2948.0,201.0,9154.0,8870.0,13952.0,13242.036136336827,14.0
513,2016-05-28,5.0,101.0,3821.0,201.0,9125.0,8365.0,14337.0,14251.603734368198,14.0
514,2016-05-29,5.0,101.0,2739.0,201.0,8180.0,8470.0,13451.0,13435.156197715474,12.0
515,2016-05-30,8.0,101.0,3541.0,201.0,9292.0,9253.0,14094.0,13620.448040873656,13.0
516,2016-05-31,6.0,101.0,3723.0,201.0,8484.0,9754.0,13720.0,13626.187209910959,12.0
517,2016-06-01,9.0,101.0,3503.0,201.0,8404.0,9601.0,13574.0,14324.788352155492,20.0
518,2016-06-02,5.0,101.0,3841.0,201.0,9473.0,7590.0,13143.0,13234.604317997042,17.0
519,2016-06-03,15.0,101.0,2697.0,201.0,9537.0,9594.0,14367.0,13051.991572189989,11.0
520,2016-06-04,15.0,101.0,2657.0,201.0,8847.0,9197.0,13404.0,13737.770463153,12.0
521,2016-06-05,14.0,101.0,3523.0,201.0,8629.0,8630.0,13341.0,12899.58833729254,11.0
522,2016-06-06,7.0,101.0,3435.0,201.0,8736.0,7726.0,14398.0,13454.974314453993,17.0
523,2016-06-07,11.0,101.0,3021.0,201.0,9146.0,9227.0,13615.0,13443.57908547315,12.0
